id,DataID,ClassName,datatype,uniqueid,name,latitude,longitude
3123,336,School,SCH,SCH336,GGES SUKHWAL,33.34018972,72.56249273
3124,337,School,SCH,SCH337,GGPS CHAKRALA,33.28291675,72.68564255
3125,338,School,SCH,SCH338,GGPS DHOK ALI MUHAMMAD,33.42103545,72.60909412
3126,339,School,SCH,SCH339,GGPS DHOK FATEH KHAN,33.45383615,72.60400538
3127,340,School,SCH,SCH340,GGPS DHOK MARI,33.30245694,72.62568945
3128,341,School,SCH,SCH341,GGPS DHURNAL,33.35375909,72.61140624
3129,342,School,SCH,SCH342,GGPS JHANDIAL,33.38540036,72.55586486
3130,343,School,SCH,SCH343,GGPS JOGI MARA,33.34181866,72.67793835
3131,344,School,SCH,SCH344,GGPS KHIDWAL,33.3969451,72.57805523
3132,345,School,SCH,SCH345,GGPS MARI,33.31290185,72.6162225
3133,346,School,SCH,SCH346,GGPS SIDRIAL,33.35333571,72.53208457
3134,347,School,SCH,SCH347,GES JHANDIAL,33.38299217,72.55592861
3135,348,School,SCH,SCH348,GES JOGI MERA,33.3440519,72.68353124
3136,349,School,SCH,SCH349,GES MARI,33.32481623,72.61443079
3137,350,School,SCH,SCH350,GES SIDRIAL,33.35320012,72.53155436
3138,351,School,SCH,SCH351,GPS DHOK BHIRRA,33.33263921,72.59053254
3139,352,School,SCH,SCH352,GPS DHOK LOHARAN MALAL,33.35939985,72.70886028
3140,353,School,SCH,SCH353,GPS DHOK MANGALA,33.36140533,72.58366549
3141,354,School,SCH,SCH354,GPS DHOK MARI,33.30389946,72.62550993
3142,355,School,SCH,SCH355,GPS DHOK NATHEEN,33.39166085,72.5314569
3143,356,School,SCH,SCH356,GPS DULHAL,33.41621369,72.52635361
3144,357,School,SCH,SCH357,GPS KHIDWAL,33.39694669,72.58689992
3145,358,School,SCH,SCH358,GPS MALAL,33.40723963,72.630126
3146,359,School,SCH,SCH359,GPS QULYAR,33.36083293,72.68532693
3147,360,School,SCH,SCH360,GPS SUKHWAL,33.34168191,72.55343561
3148,361,School,SCH,SCH361,GGCMS MANGIAL,33.60494924,72.78375005
3149,362,School,SCH,SCH362,GGES KANIAL,33.55107027,72.75058768
3150,363,School,SCH,SCH363,GGES PIND FATEH JANG,33.53161492,72.80613646
3151,364,School,SCH,SCH364,GGMES RAMA,33.57362635,72.80012664
3152,365,School,SCH,SCH365,GGPS DOYIAN,33.59944761,72.76995599
3153,366,School,SCH,SCH366,GGPS GADU WALA,33.60587385,72.65229926
3154,367,School,SCH,SCH367,GGPS KASANA,33.53550273,72.73309256
3155,368,School,SCH,SCH368,GGPS PUNGDHAIR,33.59132051,72.66510308
3156,369,School,SCH,SCH369,GGPS QUTBAL,33.59385252,72.75913596
3157,370,School,SCH,SCH370,GGPS THATTI GUJRAN NO.2,33.54754541,72.71522539
3158,371,School,SCH,SCH371,GMES THATTI GUJRAN NO.1,33.54221463,72.70411313
3159,372,School,SCH,SCH372,GMPS BANGO,33.53419912,72.75927001
3160,373,School,SCH,SCH373,GMPS DHOK MALAL,33.57078492,72.6192019
3161,374,School,SCH,SCH374,GPS MODEL MEHLOO,33.5662744,72.7834611
3162,375,School,SCH,SCH375,GES DHOK LAL KHAN,33.59963536,72.81047881
3163,376,School,SCH,SCH376,GES PASWAL,33.51675915,72.87352979
3164,377,School,SCH,SCH377,GPS DHOK DHALLU,33.5153222,72.80415832
3165,378,School,SCH,SCH378,GPS DHOK GANDA,33.4769529,72.84552768
3166,379,School,SCH,SCH379,GPS DHOK PAR,33.48259733,72.90502507
3167,380,School,SCH,SCH380,GPS DOYIAN,33.60087454,72.77325511
3168,381,School,SCH,SCH381,GPS KISANA,33.53604148,72.73591805
3169,382,School,SCH,SCH382,GPS MANGIAL,33.60503733,72.78048635
3170,383,School,SCH,SCH383,GPS MANIAN WALA,33.53373937,72.80273254
3171,384,School,SCH,SCH384,GPS MIAN ACCHA,33.54530685,72.79876507
3172,385,School,SCH,SCH385,GPS QUTBAL,33.59415386,72.75886928
3173,386,School,SCH,SCH386,GGHS BAHTAR,33.68290935,72.64200711
3174,387,School,SCH,SCH387,GGHS DHAREK,33.68282638,72.61526755
3175,388,School,SCH,SCH388,GGHS DHURNAL,33.35946585,72.61709803
3176,389,School,SCH,SCH389,GGHS FATEH JANG NO. 1,33.56710017,72.64942288
3177,390,School,SCH,SCH390,GGHS FATEH JANG NO.2,33.56639206,72.64296949
3178,391,School,SCH,SCH391,GGHS FATEH JANG NO.3,33.56403358,72.65291302
3179,392,School,SCH,SCH392,GGHS GALI JAGEER,33.4311229,72.63610303
3180,393,School,SCH,SCH393,GGHS GULYAL FATEH JANG,33.51039913,72.51868553
3181,394,School,SCH,SCH394,GGHS HATTAR,33.58896539,72.71590102
3182,395,School,SCH,SCH395,GGHS JABBI KASRAN,33.65373015,72.52525806
3183,396,School,SCH,SCH396,GGHS JAFFAR,33.5505562,72.53264345
3184,397,School,SCH,SCH397,GGHS JHANG,33.67424114,72.6987494
3185,398,School,SCH,SCH398,GGHS MALAL,33.4073661,72.62972684
3186,399,School,SCH,SCH399,GGHS MOORAT,33.5161281,72.88064384
3187,400,School,SCH,SCH400,GGHS NO. 4 MC FATEH JANG,33.56324764,72.64874956
3188,401,School,SCH,SCH401,GGHS PIND FATEH,33.44986778,72.67899419
3189,402,School,SCH,SCH402,GGHS QUTBAL,33.59501123,72.75952756
3190,403,School,SCH,SCH403,GGHS RATWAL,33.49684557,72.71207384
3191,404,School,SCH,SCH404,GGHS SHAH RAI SADULLAH,33.48734836,72.59306089
3192,405,School,SCH,SCH405,GGHSS KOT FATEH KHAN,33.46392602,72.49613779
3193,406,School,SCH,SCH406,GHS BAHTAR,33.68506908,72.64338255
3194,407,School,SCH,SCH407,GHS BURJ,33.5347259,72.58189559
3195,408,School,SCH,SCH408,GHS DHURNAL,33.35959986,72.61020337
3196,409,School,SCH,SCH409,GHS FATEH JANG NO.1,33.5669788,72.6437057
3197,410,School,SCH,SCH410,GHS FATEH JANG NO.2,33.56829107,72.65329063
3198,411,School,SCH,SCH411,GHS GALI JAGEER,33.43152143,72.63522934
3199,412,School,SCH,SCH412,GHS HATTAR,33.58926812,72.71471531
3200,413,School,SCH,SCH413,GHS HUMAK,33.69920243,72.48770933
3201,414,School,SCH,SCH414,GHS JABBI KASRAN,33.65461854,72.52823737
3202,415,School,SCH,SCH415,GHS JAFFAR,33.54380701,72.534076
3203,416,School,SCH,SCH416,GHS JANGEL,33.51322532,72.81428218
3204,417,School,SCH,SCH417,GHS JHANG,33.68935653,72.69524563
3205,418,School,SCH,SCH418,GHS KANIAL,33.55699264,72.74805285
3206,419,School,SCH,SCH419,GHS LANGER,33.66683104,72.60231324
3207,420,School,SCH,SCH420,GHS LASSA,33.45698483,72.6965547
3208,421,School,SCH,SCH421,GHS MAHOORA,33.58957708,72.45218933
3209,422,School,SCH,SCH422,GHS MIAN RASHIDA,33.53524545,72.83579775
3210,423,School,SCH,SCH423,GHS MOORAT,33.50966336,72.87635602
3211,424,School,SCH,SCH424,GHS QUTBAL,33.59910835,72.75804335
3212,425,School,SCH,SCH425,GHS RATWAL,33.49848134,72.70970245
3213,426,School,SCH,SCH426,GHS SHAH RAI SADULLAH,33.48822996,72.59752644
3214,427,School,SCH,SCH427,GHSS KOT FATEH KHAN,33.46442528,72.5089436
3215,428,School,SCH,SCH428,GHSS MALAL,33.40877998,72.6124587
3216,429,School,SCH,SCH429,GGCMS MANSOORA,33.90534159,72.76830545
3217,430,School,SCH,SCH430,GGES TANDA,33.89964581,72.78246582
3218,431,School,SCH,SCH431,GGES UTMAN ABAD,33.89079066,72.7630037
3219,432,School,SCH,SCH432,GGPS DHOK KALLO PIND,33.90991528,72.73634782
3220,433,School,SCH,SCH433,GGPS GUNGA PIND,33.88224959,72.71815906
3221,434,School,SCH,SCH434,GGPS ISMAILIA,33.90227801,72.73584099
3222,435,School,SCH,SCH435,GGPS KANWAN,33.9024044,72.74772465
3223,436,School,SCH,SCH436,GGPS SABAZ PIR,33.86840176,72.70544629
3224,437,School,SCH,SCH437,GGPS SULTAN PUR,33.88815034,72.74889984
3225,438,School,SCH,SCH438,GMES BHEDIAN,33.93057036,72.77001307
3226,439,School,SCH,SCH439,GMPS ISLAM KOT,33.92226219,72.78128028
3227,440,School,SCH,SCH440,GMPS MOHARI,33.89102431,72.72716053
3228,441,School,SCH,SCH441,GMPS MOHRA KHATRAN,33.88611666,72.80803088
3229,442,School,SCH,SCH442,GES JAHAN ABAD,33.85799974,72.79239693
3230,443,School,SCH,SCH443,GES SABAZ PIR,33.87355524,72.70478927
3231,444,School,SCH,SCH444,GPS BHALESAR,33.81908834,72.79569983
3232,445,School,SCH,SCH445,GPS BHOI GAR,33.8335972,72.80343354
3233,446,School,SCH,SCH446,GPS CHAPPER HARDO,33.84541501,72.82080657
3234,447,School,SCH,SCH447,GPS DHERI MALHU,33.80323112,72.80938983
3235,448,School,SCH,SCH448,GPS GAWARA,33.87688447,72.73696873
3236,449,School,SCH,SCH449,GPS GHAR (PIND MEHRI),33.83143218,72.81449237
3237,450,School,SCH,SCH450,GPS KALU PIND,33.86485484,72.72110483
3238,451,School,SCH,SCH451,GPS KAMRA SHARQI,33.80924463,72.81214178
3239,452,School,SCH,SCH452,GPS MIRPUR,33.89328897,72.76784241
3240,453,School,SCH,SCH453,GPS POUR MIANA,33.83548737,72.78069019
3241,454,School,SCH,SCH454,GPS TANDA,33.89905573,72.78273732
3242,455,School,SCH,SCH455,GGCMS POUR MIANA,33.83654416,72.77305663
3243,456,School,SCH,SCH456,GGES BHALESAR,33.81785864,72.79488991
3244,457,School,SCH,SCH457,GGES BHOI GAR,33.83176963,72.81136639
3245,458,School,SCH,SCH458,GGES HASSAN ABDAL NO.1,33.82230747,72.68110693
3246,459,School,SCH,SCH459,GGES KAMRA SHARQI,33.80813956,72.80715287
3247,460,School,SCH,SCH460,GGPS DHOK MEHDI,33.82714802,72.59380057
3248,461,School,SCH,SCH461,GGPS DHOK NOOR ABAD,33.82384004,72.57506898
3249,462,School,SCH,SCH462,GGPS DHOKE MOLVIAN (JALLO),33.82200974,72.6079641
3250,463,School,SCH,SCH463,GGPS GAR,33.82555655,72.81501423
3251,464,School,SCH,SCH464,GGPS JOJH,33.87036463,72.72701705
3252,465,School,SCH,SCH465,GGPS KALU PIND,33.86591822,72.72269682
3253,466,School,SCH,SCH466,GGPS MIRPUR,33.89613748,72.76895821
3254,467,School,SCH,SCH467,GGPS PIR MONDIALA,33.85784454,72.7107423
3255,468,School,SCH,SCH468,GES CADET COLLEGE HASSANABDAL,33.81728649,72.67531366
3256,469,School,SCH,SCH469,GES HASSANABDAL,33.82255912,72.68181324
3257,470,School,SCH,SCH470,GPS (MC) SHAHIDABAD HASSANABDAL,33.82524203,72.67226328
3258,471,School,SCH,SCH471,GPS BAFAD NO.1,33.86070759,72.68568309
3259,472,School,SCH,SCH472,GPS GAR JALLO,33.87091925,72.62327719
3260,473,School,SCH,SCH473,GPS HASSAN ABDAL NO.1,33.82144332,72.68901229
3261,474,School,SCH,SCH474,GPS HASSAN ABDAL NO.2,33.82001046,72.68815943
3262,475,School,SCH,SCH475,GPS HASSAN ABDAL NO.3,33.8303125,72.6918071
3263,476,School,SCH,SCH476,GPS KACHA,33.82675521,72.63870463
3264,477,School,SCH,SCH477,GPS KANWAN,33.90871397,72.7420068
3265,478,School,SCH,SCH478,GPS SULTAN PUR,33.88775857,72.74501268
3266,479,School,SCH,SCH479,GPS TARKHAN MOHRA,33.94342445,72.77163057
3267,480,School,SCH,SCH480,GGCMS KHALIQ DAD,33.80787134,72.56686449
3268,481,School,SCH,SCH481,GGES BURHAN,33.81365953,72.58436825
3269,482,School,SCH,SCH482,GGES KOHLIA,33.84337581,72.630204
3270,483,School,SCH,SCH483,GGMES (MC) HASSANABDAL,33.82187784,72.68122852
3271,484,School,SCH,SCH484,GGPS CHOHA SHAH GHARIB,33.82373393,72.64603257
3272,485,School,SCH,SCH485,GGPS FATEH ULLAH,33.81412618,72.56315249
3273,486,School,SCH,SCH486,GGPS GHARSHEEN,33.79521631,72.53174882
3274,487,School,SCH,SCH487,GGPS HASSAN ABDAL NO.2,33.82100497,72.68888356
3275,488,School,SCH,SCH488,GGPS HASSAN ABDAL NO.3,33.826105,72.69762218
3276,489,School,SCH,SCH489,GGPS TASS,33.81919242,72.62054251
3277,490,School,SCH,SCH490,GMPS BAFAD,33.85138146,72.69588549
3278,491,School,SCH,SCH491,GMPS BAI,33.83948849,72.66227246
3279,492,School,SCH,SCH492,GMPS HASSAN ABDAL NO.4,33.8275807,72.6657516
3280,493,School,SCH,SCH493,GES KHUDA,33.80203698,72.54577825
3281,494,School,SCH,SCH494,GES PATHAR GARH,33.78869355,72.67992496
3282,495,School,SCH,SCH495,GPS CHUKRA,33.7266916,72.72471249
3283,496,School,SCH,SCH496,GPS DHOK JALLO,33.82297991,72.63012181
3284,497,School,SCH,SCH497,GPS FATEH ULLAH,33.81675663,72.56508231
3285,498,School,SCH,SCH498,GPS GHARSHEEN,33.79744828,72.52838552
3286,499,School,SCH,SCH499,GPS HASSAR,33.73275407,72.68498004
3287,500,School,SCH,SCH500,GPS JALLO DAKHLI PATHAR GARH,33.75944802,72.66285496
3288,501,School,SCH,SCH501,GPS KHALIQ DAD,33.80767596,72.57100759
3289,502,School,SCH,SCH502,GPS KOTLI,33.77231479,72.69504457
3290,503,School,SCH,SCH503,GPS PIND MALI,33.76513271,72.69420633
3291,504,School,SCH,SCH504,GPS QANDHARI PUR,33.8010261,72.6775267
3292,505,School,SCH,SCH505,GPS SUNDKI,33.74262862,72.61819295
3293,506,School,SCH,SCH506,GPS TASS,33.81602033,72.62133955
3294,507,School,SCH,SCH507,GGHS BHALLAR JOGI,33.90864752,72.75389069
3295,508,School,SCH,SCH508,GGHS HASSAN ABDAL,33.82593232,72.68759593
3296,509,School,SCH,SCH509,GGHS JAHAN ABAD,33.85827499,72.79218669
3297,510,School,SCH,SCH510,GGHS JALO,33.82939115,72.62795711
3298,511,School,SCH,SCH511,GGHS KOT SUNDKI,33.74222158,72.640552
3299,512,School,SCH,SCH512,GGHS PIND MEHRI,33.85810814,72.81296468
3300,513,School,SCH,SCH513,GGHS POURMIANA,33.83612663,72.77352374
3301,514,School,SCH,SCH514,GGHS SHAHIA,33.87850382,72.76221674
3302,515,School,SCH,SCH515,GGHSS HASSAN ABDAL,33.8195926,72.6881218
3303,516,School,SCH,SCH516,GHS FATEH ULLAH,33.81805862,72.56020117
3304,517,School,SCH,SCH517,GHS BHALAR JOGI,33.91068279,72.76071619
3305,518,School,SCH,SCH518,GHS BHOI GHAR,33.84557784,72.82099307
3306,519,School,SCH,SCH519,GHS BURHAN,33.81277239,72.58944177
3307,520,School,SCH,SCH520,GHS HASSAN ABDAL,33.82803372,72.68834682
3308,521,School,SCH,SCH521,GHS KOHLIA,33.84156278,72.62986526
3309,522,School,SCH,SCH522,GHS KOT SUNDKI,33.74089122,72.63014853
3310,523,School,SCH,SCH523,GHS PIND MEHRI,33.86094994,72.80247987
3311,524,School,SCH,SCH524,GHS POURMIANA,33.83543372,72.77975142
3312,525,School,SCH,SCH525,GHS SHAHIA,33.8715388,72.75964452
3313,526,School,SCH,SCH526,GHS SULTAN PUR,33.88309658,72.74819255
3314,527,School,SCH,SCH527,GHSS HASSAN ABDAL,33.81833227,72.68950179
3315,528,School,SCH,SCH528,GGCMS SUNDKI,33.74264285,72.62020354
3316,529,School,SCH,SCH529,GGES HASSAR,33.7381902,72.68896945
3317,530,School,SCH,SCH530,GGES KHUDA,33.79623043,72.54362631
3318,531,School,SCH,SCH531,GGES PATHER GAR,33.78740676,72.6797011
3319,532,School,SCH,SCH532,GGPS BUKRA,33.72609719,72.70373682
3320,533,School,SCH,SCH533,GGPS DALOO,33.78082395,72.70226777
3321,534,School,SCH,SCH534,GGPS GAR DAKHLI KOHLIA,33.87139034,72.62322886
3322,535,School,SCH,SCH535,GGPS KACHA JALLO,33.82679678,72.63651619
3323,536,School,SCH,SCH536,GGPS LUNDI (KOT SUNDKI),33.75025463,72.64828055
3324,537,School,SCH,SCH537,GGPS PIND MALI,33.7628843,72.6936252
3325,538,School,SCH,SCH538,GGPS QANDHARI PUR,33.79993729,72.67864506
3326,539,School,SCH,SCH539,GMPS KATTARIAN,33.74011938,72.58843852
3327,540,School,SCH,SCH540,GGES KAMAL PUR MUSSA,33.92370522,72.41232634
3328,541,School,SCH,SCH541,GGES MULLAN MANSOOR,33.89675811,72.28198385
3329,542,School,SCH,SCH542,GGES SHAH PUR,33.89484883,72.41335906
3330,543,School,SCH,SCH543,GGMES SAHIBA KAMALA,33.88201833,72.41013229
3331,544,School,SCH,SCH544,GGPS GARHI MATTANI,33.9288271,72.33864509
3332,545,School,SCH,SCH545,GGPS HEDRA,33.91932085,72.36108174
3333,546,School,SCH,SCH546,GGPS KALU KOTHA,33.88944268,72.37584293
3334,547,School,SCH,SCH547,GGPS KHURA KHAIL,33.91651154,72.32020319
3335,548,School,SCH,SCH548,GGPS LUNDI,33.89333988,72.36345621
3336,549,School,SCH,SCH549,GGPS SHADI KHAN,33.92380714,72.37701237
3337,550,School,SCH,SCH550,GMPS ATTOCK KHURD,33.89593899,72.25071788
3338,551,School,SCH,SCH551,GMPS WALIA,33.91171575,72.37470031
3339,552,School,SCH,SCH552,GPS MODEL MALLAHI TOLA,33.88862458,72.23622676
3340,553,School,SCH,SCH553,GES AWAN ABAD (LUNDI),33.89133156,72.36172047
3341,554,School,SCH,SCH554,GES FORMULI,33.92715454,72.34914422
3342,555,School,SCH,SCH555,GES KHURA KHAIL,33.91716063,72.32011735
3343,556,School,SCH,SCH556,GES SIRKA,33.94037833,72.39332815
3344,557,School,SCH,SCH557,GPS ATTOCK FORT,33.89398098,72.2439748
3345,558,School,SCH,SCH558,GPS BASIA,33.89040918,72.39440965
3346,559,School,SCH,SCH559,GPS GARHI MATTANI,33.92967166,72.33875922
3347,560,School,SCH,SCH560,GPS NOOR PUR SHAMSABAD,33.9014974,72.36363092
3348,561,School,SCH,SCH561,GPS PAINDA,33.94594884,72.41155609
3349,562,School,SCH,SCH562,GPS SHADI KHAN,33.92356575,72.37493098
3350,563,School,SCH,SCH563,GPS SHEIKH ABAD,33.91896238,72.40709073
3351,564,School,SCH,SCH564,GPS TAJA BAJA,33.88015928,72.42742262
3352,565,School,SCH,SCH565,GPS WAISA,33.92357147,72.41029111
3353,566,School,SCH,SCH566,GGES DHOK MUGHLAN (MALIK MALA),33.85609342,72.56784311
3354,567,School,SCH,SCH567,GGES JALALIA,33.96068215,72.54109383
3355,568,School,SCH,SCH568,GGES KOT KAY,33.91105173,72.56437083
3356,569,School,SCH,SCH569,GGPS DARA SODAIE,33.95898163,72.51246929
3357,570,School,SCH,SCH570,GGPS DHOK MANATHA,33.85214658,72.59590601
3358,571,School,SCH,SCH571,GGPS MALAK MALA,33.93110212,72.53544316
3359,572,School,SCH,SCH572,GGPS MOMAN PUR,33.9659466,72.52892624
3360,573,School,SCH,SCH573,GGPS PEITHI PIRZAI,33.90677422,72.47398795
3361,574,School,SCH,SCH574,GGPS QIBLA BANDI,33.89298928,72.5818406
3362,575,School,SCH,SCH575,GGPS QUTAB BANDI,33.93290374,72.63236671
3363,576,School,SCH,SCH576,GGPS YASEEN KALAN,33.95203803,72.49896853
3364,577,School,SCH,SCH577,GMPS GHOURGHUSHTI NO. 1( SHERA BANDA),33.94144561,72.56088736
3365,578,School,SCH,SCH578,GES FEROZ BANDA,33.93661737,72.56998658
3366,579,School,SCH,SCH579,GES GHOURGHUSHTI NO.1,33.94057018,72.55609402
3367,580,School,SCH,SCH580,GES KOT KAY,33.9113456,72.56439686
3368,581,School,SCH,SCH581,GES QIBLA BANDI,33.88969817,72.58266282
3369,582,School,SCH,SCH582,GPS ABA BAKAR,33.95473223,72.45946554
3370,583,School,SCH,SCH583,GPS ADIL ZAI,33.95768881,72.46642649
3371,584,School,SCH,SCH584,GPS ASGHAR,33.96460072,72.49140691
3372,585,School,SCH,SCH585,GPS BHANGI,33.90993123,72.50613891
3373,586,School,SCH,SCH586,GPS GHOURGHUSHTI NO.2,33.9511897,72.5542225
3374,587,School,SCH,SCH587,GPS MOMAN PUR,33.96601022,72.52875664
3375,588,School,SCH,SCH588,GPS QUTAB BANDI,33.93284813,72.63228895
3376,589,School,SCH,SCH589,GPS TATARI,33.94539717,72.4732141
3377,590,School,SCH,SCH590,GPS YASIN KALAN,33.94806075,72.50128931
3378,591,School,SCH,SCH591,GGES BAHADUR KHAN,33.87579065,72.46454404
3379,592,School,SCH,SCH592,GGES DAMAN,33.94564496,72.42530284
3380,593,School,SCH,SCH593,GGES DHOK SHER ZAMAN,33.92489612,72.4474901
3381,594,School,SCH,SCH594,GGES SAMAN,33.89790483,72.44710934
3382,595,School,SCH,SCH595,GGPS ADAL ZAI,33.95519972,72.46672153
3383,596,School,SCH,SCH596,GGPS DHOK AFGHAN,33.93866122,72.43716359
3384,597,School,SCH,SCH597,GGPS GHOURGHUSTI NO. 2,33.9425643,72.55559984
3385,598,School,SCH,SCH598,GGPS KAMAL PUR ALAM,33.94378061,72.42311251
3386,599,School,SCH,SCH599,GGPS NAMET ABAD,33.93597901,72.40372717
3387,600,School,SCH,SCH600,GGPS PAINDA,33.94179404,72.4095583
3388,601,School,SCH,SCH601,GGPS SIRKA,33.93944975,72.39001901
3389,602,School,SCH,SCH602,GPS MODEL TAJIK RANGOO,33.91402373,72.39497792
3390,603,School,SCH,SCH603,GES DAMAN,33.94153655,72.42730379
3391,604,School,SCH,SCH604,GES KALU KHURD,33.8950597,72.38049679
3392,605,School,SCH,SCH605,GES MALLAH,33.91925234,72.36217384
3393,606,School,SCH,SCH606,GPS BARA,33.94586563,72.45386839
3394,607,School,SCH,SCH607,GPS DHOK KAWA,33.93579255,72.46468979
3395,608,School,SCH,SCH608,GPS HAMEED,33.92533845,72.44727794
3396,609,School,SCH,SCH609,GPS KAMAL PUR ALAM,33.9436485,72.42340586
3397,610,School,SCH,SCH610,GPS MURRARIA,33.91618634,72.47312841
3398,611,School,SCH,SCH611,GPS PETHHI,33.91303172,72.47360487
3399,612,School,SCH,SCH612,GPS PIR ZAI,33.90683989,72.47179473
3400,613,School,SCH,SCH613,GPS RAHMOON,33.91356647,72.47895777
3401,614,School,SCH,SCH614,GPS SHAH PUR,33.89321633,72.40796833
3402,615,School,SCH,SCH615,GGCMES BHANGI,33.90639837,72.50635739
3403,616,School,SCH,SCH616,GGES KUDLATHI,33.87626963,72.47690358
3404,617,School,SCH,SCH617,GGES MUSA,33.88759884,72.49133111
3405,618,School,SCH,SCH618,GGES SARWANA,33.89794105,72.51418686
3406,619,School,SCH,SCH619,GGPS BASIA,33.88241386,72.39080737
3407,620,School,SCH,SCH620,GGPS CHECHI,33.87991321,72.47466337
3408,621,School,SCH,SCH621,GGPS DARYA,33.893375,72.46404732
3409,622,School,SCH,SCH622,GGPS PANDAK,33.88956058,72.51190832
3410,623,School,SCH,SCH623,GGPS QUTBA,33.87401462,72.4349159
3411,624,School,SCH,SCH624,GGPS SAIDEN,33.86694321,72.45208972
3412,625,School,SCH,SCH625,GGPS SHAH DHER,33.89412249,72.50488313
3413,626,School,SCH,SCH626,GGPS TAJA BAJA,33.87824768,72.43118682
3414,627,School,SCH,SCH627,GGPS VEERO,33.88163184,72.42547657
3415,628,School,SCH,SCH628,GES BEHBOODI,33.92678206,72.52655602
3416,629,School,SCH,SCH629,GES HAZRO NO.1,33.91058469,72.49070751
3417,630,School,SCH,SCH630,GES JATIAL,33.88230392,72.43885528
3418,631,School,SCH,SCH631,GES SHINKA,33.9411021,72.5231064
3419,632,School,SCH,SCH632,GPS CHECHI,33.87942227,72.47264482
3420,633,School,SCH,SCH633,GPS DARYA,33.89373286,72.46407847
3421,634,School,SCH,SCH634,GPS HAZRO NO.3,33.90700981,72.4916181
3422,635,School,SCH,SCH635,GPS PANDAK,33.88939536,72.5119208
3423,636,School,SCH,SCH636,GPS PIR DAD,33.90241317,72.48687314
3424,637,School,SCH,SCH637,GPS SAIDEN,33.8655485,72.44760995
3425,638,School,SCH,SCH638,GPS SARWANA,33.89771889,72.51913654
3426,639,School,SCH,SCH639,GPS SHAH DHER,33.89399383,72.50475226
3427,640,School,SCH,SCH640,GPS SHERANI,33.88885184,72.49391125
3428,641,School,SCH,SCH641,GGHS BARA ZAI,33.92047048,72.54110992
3429,642,School,SCH,SCH642,GGHS BEHBOODI,33.92667958,72.52929317
3430,643,School,SCH,SCH643,GGHS BHANGI,33.90599191,72.50628948
3431,644,School,SCH,SCH644,GGHS FORMULI,33.92462254,72.35706021
3432,645,School,SCH,SCH645,GGHS GHOURGHUSHTI,33.94631088,72.5530082
3433,646,School,SCH,SCH646,GGHS HAMEED,33.93129515,72.44838296
3434,647,School,SCH,SCH647,GGHS HAROON,33.95425041,72.44566315
3435,648,School,SCH,SCH648,GGHS HAZRO NO.1,33.91000765,72.48837535
3436,649,School,SCH,SCH649,GGHS HAZRO NO.2 (NAWAZ SHARIF),33.90776947,72.48975038
3437,650,School,SCH,SCH650,GGHS HAZRO NO.3,33.90984893,72.49040544
3438,651,School,SCH,SCH651,GGHS JATIAL,33.87743707,72.43978867
3439,652,School,SCH,SCH652,GGHS KALU KALAN,33.90433431,72.46336341
3440,653,School,SCH,SCH653,GGHS KALU KHURD,33.8872014,72.38111194
3441,654,School,SCH,SCH654,GGHS KHAGWANI,33.88452888,72.50390768
3442,655,School,SCH,SCH655,GGHS MANSAR,33.89777203,72.31317263
3443,656,School,SCH,SCH656,GGHS MARARIA,33.90837335,72.475436
3444,657,School,SCH,SCH657,GGHS NARTOPA,33.91305149,72.51915336
3445,658,School,SCH,SCH658,GGHS RANGOO,33.9141351,72.39472568
3446,659,School,SCH,SCH659,GGHS SHAMAS ABAD,33.89785057,72.42804637
3447,660,School,SCH,SCH660,GGHS SHINKA,33.9418757,72.5301725
3448,661,School,SCH,SCH661,GGHS WAISA,33.92806113,72.41109788
3449,662,School,SCH,SCH662,GGHSS MALHOO,33.92366767,72.42621481
3450,663,School,SCH,SCH663,GGHSS SHADI KHAN,33.92496586,72.37585902
3451,664,School,SCH,SCH664,GHS BARAZAI,33.91625839,72.54437093
3452,665,School,SCH,SCH665,GHS BHADUR KHAN,33.87340844,72.4613893
3453,666,School,SCH,SCH666,GHS FORMULI,33.92059584,72.35596778
3454,667,School,SCH,SCH667,GHS HAMEED,33.92764585,72.43719918
3455,668,School,SCH,SCH668,GHS HAROON,33.95118713,72.44897068
3456,669,School,SCH,SCH669,GHS HAZRO NO.1,33.9109136,72.486284
3457,670,School,SCH,SCH670,GHS HAZRO NO.2,33.91251097,72.49371181
3458,671,School,SCH,SCH671,GHS JALALIA,33.95983986,72.54094591
3459,672,School,SCH,SCH672,GHS KALU KALAN,33.90193105,72.45930254
3460,673,School,SCH,SCH673,GHS KAMAL PUR MUSA,33.9238493,72.41243411
3461,674,School,SCH,SCH674,GHS KHAGWANI,33.88544451,72.50157262
3462,675,School,SCH,SCH675,GHS MALAK MALA,33.93042221,72.53558976
3463,676,School,SCH,SCH676,GHS MALHOO,33.92129752,72.42678156
3464,677,School,SCH,SCH677,GHS MANSAR,33.89807122,72.31225211
3465,678,School,SCH,SCH678,GHS MULLAN MANSOOR,33.89719764,72.28428709
3466,679,School,SCH,SCH679,GHS MUSSA,33.88754747,72.4924595
3467,680,School,SCH,SCH680,GHS NARTOPA,33.92076765,72.51622497
3468,681,School,SCH,SCH681,GHS RANGOO,33.90732381,72.39784809
3469,682,School,SCH,SCH682,GHS SALIM KHAN,33.95831906,72.47890072
